datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
2003-06-17,Haze,0.6432926829268293,0.0,0.0,0.4440104166666666,0.19402985074626944,0.0,0.0,33.25,0.0,0.0,0.05833333333333334,0.1381756756756757,2003.0,6.0,25.0,17.0,17.5,0.0,0.0,0.0,1.0,15,9,4,16,5,8.0
2003-06-18,Haze,0.7386759581881533,0.0,0.0,0.6994047619047619,0.20042643923240952,0.0,0.0,30.0,0.0,0.0,0.049999999999999996,0.19343629343629345,2003.0,6.0,25.0,18.0,17.285714285714285,0.0,0.0,0.0,1.0,18,15,5,13,7,7.0
2003-06-19,Haze,0.7723577235772359,0.0,0.0,0.8159722222222223,0.16915422885572173,0.0,0.0,29.0,0.0,0.0,0.035555555555555556,0.0,2003.0,6.0,25.0,19.0,18.333333333333332,0.0,0.0,0.0,1.0,19,17,1,9,1,7.0
2003-06-20,Haze,0.7804878048780487,0.0,0.0,0.78125,0.1641791044776122,0.0,0.0,30.0,0.0,0.0,0.048571428571428564,0.22200772200772204,2003.0,6.0,25.0,20.0,17.285714285714285,0.0,0.0,0.0,1.0,19,17,1,13,8,7.0
2003-06-21,Haze,0.7804878048780487,0.0,0.0,0.765625,0.17070895522388096,0.0,0.0,30.375,0.0,0.0,0.03583333333333333,0.10067567567567567,2003.0,6.0,25.0,21.0,17.5,0.0,0.0,0.0,1.0,19,16,2,9,4,7.0
2003-06-22,Haze,0.7386759581881533,0.0,0.0,0.6101190476190476,0.17697228144989388,0.0,0.0,32.285714285714285,0.0,0.0,0.057142857142857155,0.40733590733590735,2003.0,6.0,25.0,22.0,17.285714285714285,0.0,0.0,0.0,1.0,18,13,2,15,15,8.0
2003-06-23,Haze,0.7652439024390243,0.0,0.0,0.73046875,0.18656716417910513,0.0,0.0,30.5,0.0,0.0,0.041041666666666664,0.09425675675675677,2003.0,6.0,26.0,23.0,17.5,0.0,0.0,0.0,1.0,19,15,3,10,4,7.0
2003-06-24,Haze,0.7463414634146341,0.0,0.0,0.725,0.1925373134328366,0.0,0.0,29.8,0.0,0.0,0.05333333333333333,0.3902702702702703,2003.0,6.0,26.0,24.0,17.6,0.0,0.0,0.0,1.0,18,15,4,14,14,7.0
2003-06-25,Haze,0.7700348432055748,0.0,0.0,0.6696428571428571,0.17803837953091733,0.0,0.0,32.0,0.0,0.0,0.04392857142857143,0.21428571428571433,2003.0,6.0,26.0,25.0,17.714285714285715,0.0,0.0,0.0,1.0,19,14,2,11,8,8.0
2003-06-26,Haze,0.7526132404181184,0.0,0.0,0.669642857142857,0.17803837953091733,0.0,0.0,31.285714285714285,0.0,0.0,0.04452380952380952,0.06486486486486487,2003.0,6.0,26.0,26.0,17.714285714285715,0.0,0.0,0.0,1.0,19,14,2,11,3,8.0
2003-06-27,Haze,0.7595818815331009,0.0,0.0,0.7008928571428573,0.18550106609808165,0.0,0.0,30.857142857142858,0.0,0.0,0.041666666666666664,0.0861003861003861,2003.0,6.0,26.0,27.0,17.285714285714285,0.0,0.0,0.0,1.0,19,15,3,11,3,7.0
2003-06-28,Haze,0.7225609756097561,0.0,0.0,0.5598958333333333,0.1641791044776122,0.0,0.0,33.0,0.0,0.0,0.049999999999999996,0.18141891891891893,2003.0,6.0,26.0,28.0,17.5,0.0,0.0,0.0,1.0,18,11,1,13,7,8.0
2003-06-29,Haze,0.7456445993031358,0.0,0.0,0.6696428571428571,0.16631130063965913,0.0,0.0,31.0,0.0,0.0,0.05119047619047619,0.021621621621621623,2003.0,6.0,26.0,29.0,17.571428571428573,0.0,0.0,0.0,1.0,18,14,1,13,1,8.0
2003-06-30,Haze,0.7560975609756098,0.0,0.0,0.6458333333333334,0.17910447761194082,0.0,0.0,32.0,0.0,0.0,0.04666666666666666,0.1,2003.0,6.0,27.0,30.0,19.0,0.0,0.0,0.0,1.0,19,13,3,12,4,8.0
2003-07-01,Haze,0.7225609756097561,0.0,0.0,0.5625,0.20055970149253755,0.0,0.0,32.875,0.0,0.0,0.06250000000000001,0.07500000000000001,2003.0,7.0,27.0,1.0,17.5,0.0,0.0,0.0,1.0,18,11,5,17,3,8.0
2003-07-02,Haze,0.7845528455284553,0.0,0.0,0.6267361111111112,0.21766169154228887,0.0,0.0,33.833333333333336,0.0,0.0,0.05138888888888888,0.30090090090090094,2003.0,7.0,27.0,2.0,17.833333333333332,0.0,0.0,0.0,1.0,19,13,7,13,11,8.0
2003-07-03,Haze,0.7560975609756097,0.0,0.0,0.5885416666666666,0.19527363184079669,0.0,0.0,33.666666666666664,0.0,0.0,0.061111111111111116,0.30945945945945946,2003.0,7.0,27.0,3.0,17.5,0.0,0.0,0.0,1.0,19,12,4,16,11,8.0
2003-07-04,Haze,0.7317073170731707,0.0,0.0,0.6026785714285714,0.19722814498933935,0.0,0.0,32.142857142857146,0.0,0.0,0.05833333333333334,0.5428571428571428,2003.0,7.0,27.0,4.0,17.571428571428573,0.0,0.0,0.0,1.0,18,12,5,16,19,8.0
2003-07-05,Haze,0.7723577235772358,0.0,0.0,0.7586805555555555,0.22512437810945318,0.0,0.0,30.166666666666668,0.0,0.0,0.06666666666666667,0.31711711711711715,2003.0,7.0,27.0,5.0,17.833333333333332,0.0,0.0,0.0,1.0,19,16,8,18,12,7.0
2003-07-06,Haze,0.7865853658536585,0.0,0.0,0.8723958333333335,0.22108208955223918,0.0,0.0,28.5,0.0,0.0,0.049999999999999996,0.13175675675675677,2003.0,7.0,27.0,6.0,17.5,0.0,0.0,0.0,1.0,19,19,7,13,5,7.0
2003-07-07,Haze,0.8048780487804877,0.0,0.0,0.855654761904762,0.20149253731343286,0.0,0.0,29.571428571428573,0.0,0.0,0.049999999999999996,0.21505791505791505,2003.0,7.0,28.0,7.0,17.428571428571427,0.0,0.0,0.0,1.0,19,18,5,13,8,7.0
2003-07-08,Haze,0.7408536585365854,0.0,0.0,0.7486979166666666,0.18656716417910513,0.0,0.0,29.0,0.0,0.0,0.05833333333333334,0.09391891891891893,2003.0,7.0,28.0,8.0,17.5,0.0,0.0,0.0,1.0,18,16,3,16,4,7.0
2003-07-09,Drizzle,0.7560975609756098,0.0,0.0,0.8854166666666666,0.20149253731343286,0.0,0.0,27.0,0.0,0.0,0.058333333333333334,0.0,2003.0,7.0,28.0,9.0,19.0,0.0,0.0,0.0,1.0,19,19,5,16,1,6.0
2003-07-10,Heavy Rain,0.7560975609756098,0.0,0.0,0.9375,0.19402985074626944,1.0,0.0,26.0,0.0,0.0,0.016666666666666666,0.6,2003.0,7.0,28.0,10.0,19.0,0.0,0.0,0.0,1.0,19,19,4,3,19,6.0
2003-07-11,Haze,0.7317073170731708,0.0,0.0,0.9375,0.1716417910447765,0.0,0.0,25.0,0.0,0.0,0.04888888888888889,0.45045045045045046,2003.0,7.0,28.0,11.0,17.333333333333332,0.0,0.0,0.0,1.0,18,19,2,13,16,6.0
2003-07-12,Haze,0.7682926829268292,0.0,0.0,0.8680555555555557,0.19527363184079669,0.0,0.0,27.833333333333332,0.0,0.0,0.04722222222222222,0.0,2003.0,7.0,28.0,12.0,17.5,0.0,0.0,0.0,1.0,19,19,4,12,1,6.0
2003-07-13,Haze,0.7621951219512195,0.0,0.0,0.8723958333333334,0.19216417910447836,0.0,0.0,27.5,0.0,0.0,0.04166666666666667,0.12567567567567567,2003.0,7.0,28.0,13.0,16.5,0.0,0.0,0.0,1.0,19,19,4,11,5,6.0
2003-07-14,Haze,0.8048780487804877,0.0,0.0,0.818452380952381,0.20149253731343286,0.0,0.0,30.285714285714285,0.0,0.0,0.049999999999999996,0.2579150579150579,2003.0,7.0,29.0,14.0,17.714285714285715,0.0,0.0,0.0,1.0,19,18,5,13,9,7.0
2003-07-15,Haze,0.7595818815331009,0.0,0.0,0.7738095238095237,0.21428571428571455,0.0,0.0,29.285714285714285,0.0,0.0,0.05952380952380953,0.4285714285714285,2003.0,7.0,29.0,15.0,17.285714285714285,0.0,0.0,0.0,1.0,19,16,6,16,15,7.0
2003-07-16,Haze,0.8079268292682926,0.0,0.0,0.8072916666666666,0.22108208955223918,0.0,0.0,30.625,0.0,0.0,0.05479166666666667,0.3314189189189189,2003.0,7.0,29.0,16.0,17.5,0.0,0.0,0.0,1.0,19,17,7,14,12,7.0
2003-07-17,Haze,0.7926829268292682,0.0,0.0,0.8268229166666667,0.22761194029850795,0.0,0.0,29.625,0.0,0.0,0.052500000000000005,0.23175675675675675,2003.0,7.0,29.0,17.0,17.375,0.0,0.0,0.0,1.0,19,18,8,14,9,7.0
